workerid,Answer.language,tournamentCondition,player1color,player2color,player3color,sentence,condition,conditionOrder,trialnum,response,rt,trainingCorrect
A26NBIMTE4L16C,english,any advances,grey,brown,yellow,All of the players will advance,half-all-all,all-half-all,3,6,17584,NA
A26NBIMTE4L16C,english,any advances,pink,brown,yellow,Three players will advance,none-half-half,none-half-half,2,2,5223,NA
A26NBIMTE4L16C,english,any advances,darkorange,pink,grey,No player hit none of his shots,none-half-half,none-half-half,5,1,6505,NA
A26NBIMTE4L16C,english,any advances,lightblue,purple,pink,One player will advance,none-none-all,none-all-none,4,6,5750,NA
A26NBIMTE4L16C,english,any advances,purple,wheat,yellow,Every player hit some of his shots,half-half-all,half-half-all,7,5,7742,NA
A26NBIMTE4L16C,english,any advances,lightorange,lavender,brown,Player A will be disappointed,none-half-half,half-none-half,6,3,6803,NA
A26NBIMTE4L16C,english,any advances,royalblue,lightorange,darkorange,All the players will advance,half-half-half,half-half-half,9,7,16793,NA
A26NBIMTE4L16C,english,any advances,seafoam,yellow,purple,Every player hit none of his shots,none-none-all,all-none-none,8,1,12292,NA
A26NBIMTE4L16C,english,any advances,lightorange,brown,pink,Player A made shots,none-none-all,none-all-none,11,1,4036,NA
A26NBIMTE4L16C,english,any advances,seafoam,lightorange,midnight,Player C made shots,all-all-all,all-all-all,10,6,5488,NA
A26NBIMTE4L16C,english,any advances,brown,lightorange,lavender,Player C will be disappointed,none-none-all,none-all-none,13,7,2915,NA
A26NBIMTE4L16C,english,any advances,grey,brown,pink,Exactly one player hit some of his shots,all-all-all,all-all-all,12,1,5934,NA
A26NBIMTE4L16C,english,any advances,seafoam,royalblue,midnight,Exactly one player hit none of his shots,none-half-half,half-half-none,15,7,5177,NA
A26NBIMTE4L16C,english,any advances,seafoam,midnight,lightorange,Player B will be disappointed,none-half-all,none-half-all,14,2,4437,NA
A26NBIMTE4L16C,english,any advances,midnight,pink,purple,Player B will advance,none-half-half,half-none-half,17,1,3416,NA
A26NBIMTE4L16C,english,any advances,seafoam,midnight,royalblue,Player B made shots,half-all-all,half-all-all,16,7,3119,NA
A26NBIMTE4L16C,english,any advances,royalblue,tan,lavender,At least one player will advance,half-all-all,all-half-all,19,6,3904,NA
A26NBIMTE4L16C,english,any advances,darkorange,seafoam,lightblue,Player C will advance,none-none-half,none-none-half,18,6,3604,NA
A26NBIMTE4L16C,english,any advances,yellow,purple,pink,Player A was the star player of the round,most-none-all,most-none-all,-1,2,7922,yes
A26NBIMTE4L16C,english,any advances,pink,tan,brown,Player C messed up,all-all-none,all-all-none,-3,7,10935,yes
A26NBIMTE4L16C,english,any advances,lightblue,lavender,yellow,Player B will advance to the next round,all-few-none,all-few-none,-2,6,40276,no
A1OMIZ3EM2HU45,Russian,any advances,tan,seafoam,grey,Player A will be disappointed,none-half-half,half-none-half,24,7,6123,NA
A1OMIZ3EM2HU45,Russian,any advances,lavender,darkorange,midnight,Player A will advance,half-all-all,all-all-half,25,7,2637,NA
A1OMIZ3EM2HU45,Russian,any advances,pink,purple,royalblue,Exactly one player hit some of his shots,none-none-all,all-none-none,26,1,5519,NA
A1OMIZ3EM2HU45,Russian,any advances,lavender,grey,midnight,Player C will be disappointed,half-half-half,half-half-half,27,7,7301,NA
A1OMIZ3EM2HU45,Russian,any advances,seafoam,brown,lightorange,Player B made shots,half-half-half,half-half-half,20,7,5516,NA
A1OMIZ3EM2HU45,Russian,any advances,pink,grey,royalblue,One player will advance,none-none-none,none-none-none,21,1,3789,NA
A1OMIZ3EM2HU45,Russian,any advances,midnight,darkorange,lightorange,Every player hit all of his shots,half-half-half,half-half-half,22,1,3345,NA
A1OMIZ3EM2HU45,Russian,any advances,darkorange,seafoam,brown,Two players will advance,all-all-all,all-all-all,23,7,3708,NA
A1OMIZ3EM2HU45,Russian,any advances,lightorange,royalblue,pink,Player C will advance,half-half-all,half-half-all,28,7,2604,NA
A1OMIZ3EM2HU45,Russian,any advances,tan,purple,lavender,No player hit none of his shots,none-none-half,half-none-none,1,1,11687,NA
A1OMIZ3EM2HU45,Russian,any advances,purple,pink,tan,No player hit all of his shots,none-none-half,half-none-none,0,7,7008,NA
A1OMIZ3EM2HU45,Russian,any advances,tan,darkorange,lavender,All the players will advance,none-none-all,all-none-none,3,1,5073,NA
A1OMIZ3EM2HU45,Russian,any advances,grey,lavender,pink,None of the players will advance,none-none-all,all-none-none,2,1,9502,NA
A1OMIZ3EM2HU45,Russian,any advances,wheat,midnight,royalblue,Every player hit some of his shots,half-half-half,half-half-half,5,7,5971,NA
A1OMIZ3EM2HU45,Russian,any advances,purple,brown,midnight,Player B will advance,half-half-all,all-half-half,4,1,6876,NA
A1OMIZ3EM2HU45,Russian,any advances,midnight,lightorange,grey,Three players will advance,none-half-half,half-none-half,7,1,5172,NA
A1OMIZ3EM2HU45,Russian,any advances,seafoam,grey,pink,At least one player will advance,none-none-none,none-none-none,6,1,6033,NA
A1OMIZ3EM2HU45,Russian,any advances,lightorange,brown,wheat,Most of the players will advance,half-half-half,half-half-half,9,7,8024,NA
A1OMIZ3EM2HU45,Russian,any advances,pink,darkorange,grey,Player C made shots,none-half-all,none-half-all,8,7,6605,NA
A1OMIZ3EM2HU45,Russian,any advances,yellow,pink,seafoam,Exactly one player hit all of his shots,none-all-all,all-all-none,11,1,6126,NA
A1OMIZ3EM2HU45,Russian,any advances,yellow,lightorange,pink,All of the players will advance,none-half-half,none-half-half,10,1,4868,NA
A1OMIZ3EM2HU45,Russian,any advances,yellow,lightorange,lightblue,Exactly one player hit none of his shots,half-half-half,half-half-half,13,1,5327,NA
A1OMIZ3EM2HU45,Russian,any advances,lavender,seafoam,grey,Player C will be pleased,none-none-none,none-none-none,12,1,4585,NA
A1OMIZ3EM2HU45,Russian,any advances,grey,lightblue,pink,Every player hit none of his shots,none-all-all,none-all-all,15,1,7437,NA
A1OMIZ3EM2HU45,Russian,any advances,purple,darkorange,tan,Player A will be pleased,all-all-all,all-all-all,14,7,4729,NA
A1OMIZ3EM2HU45,Russian,any advances,royalblue,lavender,lightorange,No player hit some of his shots,half-all-all,all-half-all,17,1,11845,NA
A1OMIZ3EM2HU45,Russian,any advances,lightblue,grey,pink,Player A made shots,none-half-all,none-all-half,16,1,3711,NA
A1OMIZ3EM2HU45,Russian,any advances,wheat,darkorange,seafoam,Player B will be disappointed,none-half-all,none-all-half,19,1,5169,NA
A1OMIZ3EM2HU45,Russian,any advances,midnight,darkorange,seafoam,Player B will be pleased,none-all-all,none-all-all,18,7,4089,NA
A1OMIZ3EM2HU45,Russian,any advances,wheat,pink,lightblue,Player A was the star player of the round,most-none-all,most-none-all,-1,1,9226,yes
A1OMIZ3EM2HU45,Russian,any advances,yellow,wheat,lightorange,Player C messed up,all-all-none,all-all-none,-3,7,33178,no
A1OMIZ3EM2HU45,Russian,any advances,royalblue,darkorange,pink,Player B will advance to the next round,all-few-none,all-few-none,-2,7,12284,yes
A3P3ZBWHQYRS3P,English,any advances,wheat,yellow,darkorange,Player C made shots,none-half-half,half-half-none,24,1,4071,NA
A3P3ZBWHQYRS3P,English,any advances,tan,pink,lightblue,Player A will be pleased,none-none-half,none-half-none,25,1,4765,NA
A3P3ZBWHQYRS3P,English,any advances,darkorange,brown,lightblue,Every player hit some of his shots,none-half-half,half-half-none,26,1,3178,NA
A3P3ZBWHQYRS3P,English,any advances,lightorange,seafoam,tan,Player A made shots,none-none-none,none-none-none,27,1,2088,NA
A3P3ZBWHQYRS3P,English,any advances,yellow,seafoam,pink,Player C will advance,none-half-all,none-all-half,20,7,3053,NA
A3P3ZBWHQYRS3P,English,any advances,lightorange,grey,midnight,Exactly one player hit all of his shots,all-all-all,all-all-all,21,1,4806,NA
A3P3ZBWHQYRS3P,English,any advances,grey,seafoam,midnight,Player B will advance,half-all-all,all-all-half,22,7,1999,NA
A3P3ZBWHQYRS3P,English,any advances,brown,midnight,lavender,At least one player will advance,none-none-half,half-none-none,23,7,5111,NA
A3P3ZBWHQYRS3P,English,any advances,darkorange,pink,grey,Three players will advance,half-half-all,half-all-half,28,7,2623,NA
A3P3ZBWHQYRS3P,English,any advances,grey,brown,seafoam,Player A will advance,none-none-half,half-none-none,1,7,7404,NA
A3P3ZBWHQYRS3P,English,any advances,brown,lightblue,lavender,Two players will advance,none-all-all,none-all-all,0,7,122534,NA
A3P3ZBWHQYRS3P,English,any advances,pink,royalblue,lightblue,All the players will advance,none-half-all,half-all-none,3,1,3679,NA
A3P3ZBWHQYRS3P,English,any advances,pink,lightorange,royalblue,Player B made shots,half-half-half,half-half-half,2,7,3951,NA
A3P3ZBWHQYRS3P,English,any advances,midnight,purple,lightblue,All of the players will advance,half-half-half,half-half-half,5,7,3831,NA
A3P3ZBWHQYRS3P,English,any advances,tan,grey,lightblue,Exactly one player hit none of his shots,half-all-all,all-half-all,4,1,4903,NA
A3P3ZBWHQYRS3P,English,any advances,lightblue,lavender,seafoam,Every player hit none of his shots,half-half-half,half-half-half,7,1,5544,NA
A3P3ZBWHQYRS3P,English,any advances,lightorange,yellow,royalblue,Exactly one player hit some of his shots,half-all-all,half-all-all,6,1,8655,NA
A3P3ZBWHQYRS3P,English,any advances,brown,wheat,tan,No player hit all of his shots,half-all-all,all-half-all,9,1,10160,NA
A3P3ZBWHQYRS3P,English,any advances,darkorange,brown,yellow,No player hit none of his shots,all-all-all,all-all-all,8,6,17157,NA
A3P3ZBWHQYRS3P,English,any advances,royalblue,midnight,wheat,Most of the players will advance,none-none-none,none-none-none,11,1,3015,NA
A3P3ZBWHQYRS3P,English,any advances,tan,wheat,lightblue,Player C will be disappointed,half-half-half,half-half-half,10,1,3519,NA
A3P3ZBWHQYRS3P,English,any advances,seafoam,lightorange,brown,Player B will be pleased,none-none-all,none-none-all,13,1,2512,NA
A3P3ZBWHQYRS3P,English,any advances,darkorange,royalblue,grey,No player hit some of his shots,none-none-all,none-all-none,12,1,5672,NA
A3P3ZBWHQYRS3P,English,any advances,wheat,lavender,seafoam,One player will advance,none-none-half,none-half-none,15,7,3562,NA
A3P3ZBWHQYRS3P,English,any advances,royalblue,seafoam,purple,Player B will be disappointed,half-half-half,half-half-half,14,1,3887,NA
A3P3ZBWHQYRS3P,English,any advances,brown,royalblue,purple,None of the players will advance,none-half-half,none-half-half,17,1,3009,NA
A3P3ZBWHQYRS3P,English,any advances,midnight,brown,grey,Player A will be disappointed,half-half-all,all-half-half,16,1,4026,NA
A3P3ZBWHQYRS3P,English,any advances,yellow,darkorange,midnight,Every player hit all of his shots,none-half-all,all-half-none,19,1,4292,NA
A3P3ZBWHQYRS3P,English,any advances,tan,lavender,seafoam,Player C will be pleased,none-none-all,none-none-all,18,7,3653,NA
A3P3ZBWHQYRS3P,English,any advances,lightblue,purple,lavender,Player A was the star player of the round,most-none-all,most-none-all,-1,1,7982,yes
A3P3ZBWHQYRS3P,English,any advances,grey,pink,seafoam,Player C messed up,all-all-none,all-all-none,-3,7,18632,yes
A3P3ZBWHQYRS3P,English,any advances,yellow,wheat,pink,Player B will advance to the next round,all-few-none,all-few-none,-2,7,9097,yes
A2M4GONJ5V2I99,English,all advances,royalblue,seafoam,midnight,No player hit none of his shots,none-none-half,none-none-half,24,1,7296,NA
A2M4GONJ5V2I99,English,all advances,grey,pink,royalblue,Player B will be pleased,all-all-all,all-all-all,25,7,4005,NA
A2M4GONJ5V2I99,English,all advances,seafoam,lightblue,purple,Three players will advance,half-half-half,half-half-half,26,1,2734,NA
A2M4GONJ5V2I99,English,all advances,lightblue,lavender,pink,Every player hit some of his shots,half-half-all,half-half-all,27,7,7464,NA
A2M4GONJ5V2I99,English,all advances,lavender,darkorange,royalblue,Player B made shots,none-none-all,none-none-all,20,1,4184,NA
A2M4GONJ5V2I99,English,all advances,seafoam,royalblue,brown,At least one player will advance,none-none-half,half-none-none,21,1,4727,NA
A2M4GONJ5V2I99,English,all advances,lavender,pink,lightorange,Player C made shots,none-none-half,none-half-none,22,1,2878,NA
A2M4GONJ5V2I99,English,all advances,tan,purple,royalblue,Player B will be disappointed,half-all-all,all-half-all,23,7,3086,NA
A2M4GONJ5V2I99,English,all advances,grey,wheat,purple,Player B will advance,none-half-all,half-all-none,28,7,3645,NA
A2M4GONJ5V2I99,English,all advances,lightblue,pink,brown,All the players will advance,none-all-all,none-all-all,1,1,4173,NA
A2M4GONJ5V2I99,English,all advances,lightblue,purple,royalblue,No player hit all of his shots,all-all-all,all-all-all,0,1,28749,NA
A2M4GONJ5V2I99,English,all advances,lightorange,purple,tan,Player A made shots,none-none-half,none-none-half,3,1,5118,NA
A2M4GONJ5V2I99,English,all advances,tan,brown,pink,No player hit some of his shots,none-none-half,half-none-none,2,1,5654,NA
A2M4GONJ5V2I99,English,all advances,grey,lavender,royalblue,Exactly one player hit all of his shots,none-none-half,half-none-none,5,1,4525,NA
A2M4GONJ5V2I99,English,all advances,pink,seafoam,lightblue,Player A will advance,half-all-all,all-half-all,4,7,4808,NA
A2M4GONJ5V2I99,English,all advances,purple,midnight,wheat,Exactly one player hit none of his shots,none-none-none,none-none-none,7,1,3975,NA
A2M4GONJ5V2I99,English,all advances,darkorange,grey,seafoam,Exactly one player hit some of his shots,half-half-half,half-half-half,6,1,4182,NA
A2M4GONJ5V2I99,English,all advances,yellow,royalblue,brown,None of the players will advance,none-none-none,none-none-none,9,7,3798,NA
A2M4GONJ5V2I99,English,all advances,lightblue,midnight,purple,Every player hit all of his shots,none-half-half,none-half-half,8,1,3767,NA
A2M4GONJ5V2I99,English,all advances,purple,pink,midnight,Player A will be disappointed,half-all-all,all-all-half,11,1,4542,NA
A2M4GONJ5V2I99,English,all advances,lightorange,brown,lavender,Two players will advance,none-none-all,none-all-none,10,1,3927,NA
A2M4GONJ5V2I99,English,all advances,brown,wheat,grey,Every player hit none of his shots,none-half-half,half-half-none,13,1,5039,NA
A2M4GONJ5V2I99,English,all advances,darkorange,brown,seafoam,Player A will be pleased,none-none-all,none-none-all,12,1,7575,NA
A2M4GONJ5V2I99,English,all advances,wheat,seafoam,brown,One player will advance,none-half-half,none-half-half,15,1,3055,NA
A2M4GONJ5V2I99,English,all advances,lightblue,brown,yellow,Player C will advance,none-none-all,none-none-all,14,7,4751,NA
A2M4GONJ5V2I99,English,all advances,purple,lightorange,yellow,Player C will be disappointed,none-none-none,none-none-none,17,7,3278,NA
A2M4GONJ5V2I99,English,all advances,lavender,purple,pink,Most of the players will advance,none-all-all,none-all-all,16,7,5662,NA
A2M4GONJ5V2I99,English,all advances,lavender,tan,lightorange,Player C will be pleased,half-half-all,half-all-half,19,1,3142,NA
A2M4GONJ5V2I99,English,all advances,purple,seafoam,lightorange,All of the players will advance,all-all-all,all-all-all,18,7,3589,NA
A2M4GONJ5V2I99,English,all advances,lightblue,lightorange,pink,Player A was the star player of the round,most-none-all,most-none-all,-1,1,13830,yes
A2M4GONJ5V2I99,English,all advances,tan,lightblue,grey,Player C messed up,all-all-none,all-all-none,-3,7,38360,no
A2M4GONJ5V2I99,English,all advances,wheat,brown,tan,Player B will advance to the next round,all-few-none,all-few-none,-2,1,11665,yes
A2MCRVU8I9VNHG,English,any advances,tan,wheat,yellow,Every player hit all of his shots,none-half-all,none-all-half,24,1,3157,NA
A2MCRVU8I9VNHG,English,any advances,midnight,lightorange,lightblue,Player C will advance,half-all-all,half-all-all,25,6,6643,NA
A2MCRVU8I9VNHG,English,any advances,lightblue,yellow,wheat,Exactly one player hit all of his shots,half-all-all,all-all-half,26,1,3655,NA
A2MCRVU8I9VNHG,English,any advances,lightorange,grey,lavender,Player B made shots,half-all-all,all-half-all,27,7,5873,NA
A2MCRVU8I9VNHG,English,any advances,midnight,tan,darkorange,Exactly one player hit some of his shots,none-none-all,none-none-all,20,6,4217,NA
A2MCRVU8I9VNHG,English,any advances,lightorange,seafoam,darkorange,Every player hit none of his shots,half-half-half,half-half-half,21,1,3914,NA
A2MCRVU8I9VNHG,English,any advances,brown,midnight,pink,No player hit none of his shots,none-none-none,none-none-none,22,1,10103,NA
A2MCRVU8I9VNHG,English,any advances,grey,yellow,tan,Player C will be disappointed,none-all-all,none-all-all,23,1,8665,NA
A2MCRVU8I9VNHG,English,any advances,wheat,yellow,lightblue,Player C will be pleased,none-none-none,none-none-none,28,1,4095,NA
A2MCRVU8I9VNHG,English,any advances,lavender,darkorange,purple,Every player hit some of his shots,none-none-half,half-none-none,1,1,3999,NA
A2MCRVU8I9VNHG,English,any advances,lavender,tan,purple,Three players will advance,half-half-all,half-half-all,0,7,4808,NA
A2MCRVU8I9VNHG,English,any advances,tan,seafoam,purple,Player C made shots,none-none-half,none-none-half,3,7,4036,NA
A2MCRVU8I9VNHG,English,any advances,darkorange,grey,purple,Player B will be disappointed,none-all-all,all-all-none,2,1,3601,NA
A2MCRVU8I9VNHG,English,any advances,pink,lightblue,brown,Player A will be disappointed,none-all-all,all-none-all,5,1,5143,NA
A2MCRVU8I9VNHG,English,any advances,purple,pink,grey,At least one player will advance,none-none-half,none-half-none,4,7,3166,NA
A2MCRVU8I9VNHG,English,any advances,wheat,tan,lavender,One player will advance,half-half-half,half-half-half,7,7,2753,NA
A2MCRVU8I9VNHG,English,any advances,midnight,grey,royalblue,Player A made shots,half-half-half,half-half-half,6,7,5555,NA
A2MCRVU8I9VNHG,English,any advances,midnight,brown,pink,Exactly one player hit none of his shots,none-none-all,all-none-none,9,1,5407,NA
A2MCRVU8I9VNHG,English,any advances,yellow,lightblue,seafoam,Player A will be pleased,none-none-none,none-none-none,8,1,2346,NA
A2MCRVU8I9VNHG,English,any advances,midnight,lightblue,lightorange,Two players will advance,none-half-all,none-all-half,11,7,2912,NA
A2MCRVU8I9VNHG,English,any advances,wheat,seafoam,lavender,All the players will advance,none-none-all,none-none-all,10,1,2452,NA
A2MCRVU8I9VNHG,English,any advances,pink,lightblue,brown,Player A will advance,none-all-all,all-all-none,13,7,3624,NA
A2MCRVU8I9VNHG,English,any advances,seafoam,wheat,tan,No player hit some of his shots,none-none-none,none-none-none,12,5,8221,NA
A2MCRVU8I9VNHG,English,any advances,purple,royalblue,darkorange,Most of the players will advance,half-half-all,half-half-all,15,3,6404,NA
A2MCRVU8I9VNHG,English,any advances,lightorange,wheat,tan,All of the players will advance,all-all-all,all-all-all,14,7,2404,NA
A2MCRVU8I9VNHG,English,any advances,darkorange,yellow,grey,Player B will advance,none-none-none,none-none-none,17,1,3436,NA
A2MCRVU8I9VNHG,English,any advances,pink,midnight,tan,None of the players will advance,none-all-all,none-all-all,16,1,2783,NA
A2MCRVU8I9VNHG,English,any advances,grey,lightblue,midnight,No player hit all of his shots,all-all-all,all-all-all,19,1,4433,NA
A2MCRVU8I9VNHG,English,any advances,brown,royalblue,wheat,Player B will be pleased,none-half-half,none-half-half,18,4,4259,NA
A2MCRVU8I9VNHG,English,any advances,brown,tan,grey,Player A was the star player of the round,most-none-all,most-none-all,-1,1,7076,yes
A2MCRVU8I9VNHG,English,any advances,midnight,yellow,darkorange,Player C messed up,all-all-none,all-all-none,-3,7,9992,yes
A2MCRVU8I9VNHG,English,any advances,lightblue,tan,wheat,Player B will advance to the next round,all-few-none,all-few-none,-2,7,7673,yes
A1ZBV82C05TEEZ,English,all advances,darkorange,brown,seafoam,Exactly one player hit all of his shots,none-all-all,all-none-all,24,7,5461,NA
A1ZBV82C05TEEZ,English,all advances,tan,lightorange,brown,Player B will be pleased,none-all-all,none-all-all,25,6,5517,NA
A1ZBV82C05TEEZ,English,all advances,yellow,grey,brown,Every player hit all of his shots,none-none-none,none-none-none,26,1,2840,NA
A1ZBV82C05TEEZ,English,all advances,pink,royalblue,seafoam,Player B will be disappointed,half-half-half,half-half-half,27,4,7758,NA
A1ZBV82C05TEEZ,English,all advances,wheat,seafoam,lightorange,Player A will advance,half-half-half,half-half-half,20,6,3885,NA
A1ZBV82C05TEEZ,English,all advances,darkorange,midnight,purple,No player hit some of his shots,none-all-all,all-all-none,21,1,4808,NA
A1ZBV82C05TEEZ,English,all advances,darkorange,yellow,lightorange,All the players will advance,half-all-all,all-half-all,22,6,5275,NA
A1ZBV82C05TEEZ,English,all advances,pink,brown,seafoam,At least one player will advance,none-half-half,half-half-none,23,5,7598,NA
A1ZBV82C05TEEZ,English,all advances,lightorange,darkorange,yellow,No player hit none of his shots,none-all-all,all-none-all,28,1,4821,NA
A1ZBV82C05TEEZ,English,all advances,seafoam,lavender,tan,Three players will advance,half-all-all,all-half-all,1,6,16104,NA
A1ZBV82C05TEEZ,English,all advances,seafoam,pink,lavender,Player A will be pleased,none-all-all,all-all-none,0,1,8159,NA
A1ZBV82C05TEEZ,English,all advances,seafoam,lightorange,wheat,Player A made shots,none-none-none,none-none-none,3,1,7012,NA
A1ZBV82C05TEEZ,English,all advances,wheat,brown,lavender,Two players will advance,none-half-half,none-half-half,2,7,10310,NA
A1ZBV82C05TEEZ,English,all advances,wheat,brown,darkorange,Every player hit none of his shots,half-all-all,all-half-all,5,1,11534,NA
A1ZBV82C05TEEZ,English,all advances,darkorange,pink,royalblue,Player C will advance,half-half-half,half-half-half,4,6,9549,NA
A1ZBV82C05TEEZ,English,all advances,grey,royalblue,lightblue,Player B made shots,half-all-all,all-half-all,7,6,6162,NA
A1ZBV82C05TEEZ,English,all advances,brown,tan,purple,Every player hit some of his shots,none-none-none,none-none-none,6,1,3731,NA
A1ZBV82C05TEEZ,English,all advances,yellow,royalblue,tan,All of the players will advance,none-half-all,half-all-none,9,1,5470,NA
A1ZBV82C05TEEZ,English,all advances,tan,darkorange,yellow,Exactly one player hit some of his shots,half-half-half,half-half-half,8,1,5971,NA
A1ZBV82C05TEEZ,English,all advances,tan,wheat,lightorange,One player will advance,none-half-all,all-none-half,11,2,8074,NA
A1ZBV82C05TEEZ,English,all advances,wheat,brown,purple,No player hit all of his shots,half-half-all,all-half-half,10,1,8984,NA
A1ZBV82C05TEEZ,English,all advances,seafoam,royalblue,darkorange,Player C will be pleased,all-all-all,all-all-all,13,7,5421,NA
A1ZBV82C05TEEZ,English,all advances,darkorange,midnight,lavender,Player A will be disappointed,none-half-all,none-all-half,12,6,17389,NA
A1ZBV82C05TEEZ,English,all advances,pink,tan,seafoam,Player B will advance,none-none-all,none-all-none,15,7,6824,NA
A1ZBV82C05TEEZ,English,all advances,royalblue,darkorange,midnight,None of the players will advance,all-all-all,all-all-all,14,1,7878,NA
A1ZBV82C05TEEZ,English,all advances,tan,lavender,seafoam,Exactly one player hit none of his shots,none-none-half,half-none-none,17,1,6016,NA
A1ZBV82C05TEEZ,English,all advances,wheat,tan,lavender,Player C made shots,none-none-none,none-none-none,16,1,3511,NA
A1ZBV82C05TEEZ,English,all advances,pink,yellow,lightorange,Player C will be disappointed,none-all-all,all-none-all,19,1,6568,NA
A1ZBV82C05TEEZ,English,all advances,purple,royalblue,yellow,Most of the players will advance,none-half-all,half-none-all,18,6,45314,NA
A1ZBV82C05TEEZ,English,all advances,lightblue,royalblue,pink,Player A was the star player of the round,most-none-all,most-none-all,-1,1,8324,yes
A1ZBV82C05TEEZ,English,all advances,darkorange,tan,pink,Player C messed up,all-all-none,all-all-none,-3,7,19504,yes
A1ZBV82C05TEEZ,English,all advances,seafoam,grey,purple,Player B will advance to the next round,all-few-none,all-few-none,-2,1,14338,yes
A3ONIQ4Y7CE26Z,English,all advances,grey,brown,wheat,Player A will be disappointed,none-half-half,half-none-half,24,6,6442,NA
A3ONIQ4Y7CE26Z,English,all advances,brown,wheat,midnight,Player C made shots,none-all-all,none-all-all,25,7,3764,NA
A3ONIQ4Y7CE26Z,English,all advances,darkorange,brown,yellow,Most of the players will advance,none-all-all,all-none-all,26,5,4192,NA
A3ONIQ4Y7CE26Z,English,all advances,darkorange,lavender,tan,None of the players will advance,half-all-all,all-half-all,27,1,12372,NA
A3ONIQ4Y7CE26Z,English,all advances,midnight,lavender,lightblue,All the players will advance,none-none-none,none-none-none,20,1,2761,NA
A3ONIQ4Y7CE26Z,English,all advances,tan,lightblue,wheat,All of the players will advance,half-all-all,all-all-half,21,2,3116,NA
A3ONIQ4Y7CE26Z,English,all advances,pink,lightorange,lightblue,At least one player will advance,none-none-half,none-none-half,22,1,3606,NA
A3ONIQ4Y7CE26Z,English,all advances,lavender,royalblue,darkorange,Player C will advance,none-none-all,none-all-none,23,1,3614,NA
A3ONIQ4Y7CE26Z,English,all advances,seafoam,pink,purple,Exactly one player hit some of his shots,none-none-all,none-none-all,28,2,4520,NA
A3ONIQ4Y7CE26Z,English,all advances,pink,brown,seafoam,Player B will be pleased,half-all-all,half-all-all,1,7,6699,NA
A3ONIQ4Y7CE26Z,English,all advances,darkorange,royalblue,wheat,One player will advance,all-all-all,all-all-all,0,1,5606,NA
A3ONIQ4Y7CE26Z,English,all advances,grey,lightorange,purple,No player hit all of his shots,half-half-all,half-all-half,3,2,4891,NA
A3ONIQ4Y7CE26Z,English,all advances,royalblue,wheat,brown,Three players will advance,none-none-none,none-none-none,2,1,7563,NA
A3ONIQ4Y7CE26Z,English,all advances,darkorange,lightorange,royalblue,Player A made shots,half-half-all,half-half-all,5,6,4880,NA
A3ONIQ4Y7CE26Z,English,all advances,lavender,brown,purple,No player hit none of his shots,none-half-all,all-half-none,4,1,8715,NA
A3ONIQ4Y7CE26Z,English,all advances,wheat,lavender,lightblue,Player A will be pleased,none-half-half,none-half-half,7,2,3962,NA
A3ONIQ4Y7CE26Z,English,all advances,yellow,royalblue,pink,Every player hit all of his shots,none-half-all,none-all-half,6,1,5095,NA
A3ONIQ4Y7CE26Z,English,all advances,seafoam,tan,yellow,No player hit some of his shots,none-none-half,half-none-none,9,2,6377,NA
A3ONIQ4Y7CE26Z,English,all advances,lightorange,midnight,tan,Player A will advance,none-none-all,all-none-none,8,7,3608,NA
A3ONIQ4Y7CE26Z,English,all advances,pink,yellow,midnight,Two players will advance,none-half-half,half-half-none,11,1,5514,NA
A3ONIQ4Y7CE26Z,English,all advances,grey,purple,lavender,Player B made shots,half-half-all,half-all-half,10,6,5871,NA
A3ONIQ4Y7CE26Z,English,all advances,darkorange,yellow,lightorange,Player B will advance,none-half-half,half-half-none,13,1,3822,NA
A3ONIQ4Y7CE26Z,English,all advances,lightorange,yellow,tan,Player B will be disappointed,none-half-all,none-all-half,12,1,5962,NA
A3ONIQ4Y7CE26Z,English,all advances,seafoam,darkorange,purple,Player C will be disappointed,none-all-all,none-all-all,15,1,3718,NA
A3ONIQ4Y7CE26Z,English,all advances,lightblue,midnight,grey,Exactly one player hit none of his shots,none-half-half,none-half-half,14,7,6382,NA
A3ONIQ4Y7CE26Z,English,all advances,midnight,wheat,lightorange,Every player hit some of his shots,none-half-half,half-half-none,17,1,3546,NA
A3ONIQ4Y7CE26Z,English,all advances,darkorange,tan,purple,Every player hit none of his shots,none-all-all,all-all-none,16,1,4648,NA
A3ONIQ4Y7CE26Z,English,all advances,darkorange,brown,lightorange,Player C will be pleased,none-none-all,none-none-all,19,6,3277,NA
A3ONIQ4Y7CE26Z,English,all advances,lavender,midnight,brown,Exactly one player hit all of his shots,half-half-all,half-half-all,18,7,4914,NA
A3ONIQ4Y7CE26Z,English,all advances,royalblue,brown,seafoam,Player A was the star player of the round,most-none-all,most-none-all,-1,1,10660,yes
A3ONIQ4Y7CE26Z,English,all advances,lightblue,lavender,wheat,Player C messed up,all-all-none,all-all-none,-3,7,39938,no
A3ONIQ4Y7CE26Z,English,all advances,tan,pink,lightblue,Player B will advance to the next round,all-few-none,all-few-none,-2,1,20362,no
A2TDAI42SCGC8X,English,all advances,pink,lightorange,grey,Player A made shots,half-half-half,half-half-half,24,6,3597,NA
A2TDAI42SCGC8X,English,all advances,royalblue,yellow,midnight,Exactly one player hit none of his shots,half-half-half,half-half-half,25,1,4850,NA
